donor,feat,dataset,recipient,n_rows,row,a_start,a_final,suppression_frac,n_cols_changed,n_suppressors,n_repairs,ablate_x1e3,patch_x1e3,patch_columns
tabicl,6,NATICUSdroid,mitra,2,108,4.274776935577393,1.912656307220459,0.5525716695759899,7,7,0,-5.006611347198486,-2.215266227722168,com.sec.android.provider.badge.permission.READ|android.permission.SET_WALLPAPER_HINTS|android.permission.KILL_BACKGROUND_PROCESSES|android.permission.CHANGE_NETWORK_STATE|android.permission.READ_LOGS|com.google.android.providers.gsf.permission.READ_GSERVICES|android.permission.ACCESS_WIFI_STATE
tabicl,6,qsar-biodeg,mitra,2,30,3.1592092514038086,1.8212549686431885,0.42350923167438,7,7,0,-162.12749481201172,-64.17989730834961,Freq_CN_At_Dist4|Laplace_MoharIndex2|Freq_CN_At_Dist2|Lopping_Centric_Index|Weighted_SpectralMoment6_Burden_Matrix|Weighted_LeadingEigenvalue_Burden_Matrix|Weighted_HyperWiener_Index_Burden_Matrix
tabicl,608,splice,tabdpt,1,2,3.7328062057495117,0.0,1.0,8,8,0,-1.100778579711914,-1.166224479675293,position_26|position_11|position_-13|position_28|position_4|position_29|position_-23|position_-16
tabicl,66,Bank_Customer_Churn,tabdpt,1,151,1.5173873901367188,0.0,1.0,2,1,1,-19.17870342731476,-19.17870342731476,credit_score|estimated_salary
tabicl,66,credit-g,tabpfn,1,72,5.352065563201904,0.0,1.0,4,1,3,-46.10145092010498,-45.12465000152588,checking_status|personal_status_sex|duration_months|credit_amount
tabicl,66,in_vehicle_coupon_recommendation,tabpfn,1,56,4.153996467590332,2.0755562782287598,0.5003471248898878,3,3,0,-38.26475143432617,-54.70627546310425,toCoupon_GEQ15min|occupation|Bar
tabicl,8,hazelnut-spread-contaminant-detection,mitra,1,69,7.335366249084473,4.136005401611328,0.4361555699924945,13,13,0,-36.52682714164257,-24.89209733903408,s16|s54|s32|s31|s51|s53|s21|s56|s52|s12|s15|s65|s61
tabicl,8,students_dropout_and_academic_success,tabpfn,1,196,3.503190517425537,1.811628818511963,0.48286317586766236,6,6,0,4.04667854309082,5.9389472007751465,Curricular_units_1st_sem_grade|Mothers_occupation|Fathers_occupation|Previous_qualification_grade|Inflation_rate|Unemployment_rate
tabicl,8,in_vehicle_coupon_recommendation,mitra,1,122,8.446039199829102,4.0305495262146,0.522788205115582,8,8,0,-78.61405611038208,-45.84383964538574,maritalStatus|CarryAway|Restaurant20To50|toCoupon_GEQ15min|has_children|time|age|occupation
tabicl,808,anneal,tabdpt,4,48,4.004617214202881,1.211338996887207,0.69751441096766,5,5,0,-3.8240551948547363,-10.842442512512207,hardness|thick|width|len|cbond
tabicl,808,splice,tabdpt,2,174,0.6856136918067932,0.0,1.0,1,1,0,27.411699295043945,53.67481708526611,position_-17
tabicl,87,students_dropout_and_academic_success,mitra,22,147,3.276838779449463,0.0,1.0,5,1,4,-96.07326984405518,-96.07326984405518,Curricular_units_1st_sem_enrolled|Unemployment_rate|Admission_grade|Curricular_units_1st_sem_grade|Nationality
tabicl,87,splice,tabdpt,15,152,4.483892440795898,0.0,1.0,8,4,4,-5.518674850463867,-5.518674850463867,position_18|position_-12|position_-2|position_11|position_-13|position_-7|position_25|position_30
tabicl,87,SDSS17,mitra,4,153,16.1705265045166,1.4556465148925781,0.9099815015617456,4,4,0,13.352513313293457,13.101160526275635,alpha|redshift|r|plate
tabicl,89,students_dropout_and_academic_success,mitra,19,197,8.499151229858398,6.752131462097168,0.20555226286876377,4,4,0,-64.93538618087769,-11.707603931427002,Mothers_qualification|Daytimeevening_attendance|Age_at_enrollment|Curricular_units_1st_sem_grade
tabicl,89,splice,mitra,4,132,8.43661117553711,6.43345832824707,0.23743571981821363,4,4,0,0.828862190246582,0.24145841598510742,position_27|position_19|position_-14|position_-13
tabicl,89,MIC,tabpfn,1,72,10.246766090393066,4.882473945617676,0.5235107445074523,13,13,0,-105.44973611831665,-93.74606609344482,ROE|NA_R_2_n|NA_R_3_n|TIME_B_S|endocr_01|nr_02|fibr_ter_07|L_BLOOD|GT_POST|ALT_BLOOD|np_05|nr_04|R_AB_2_n
tabicl,9,churn,mitra,1,130,7.287220478057861,5.522632598876953,0.2421482764922729,7,7,0,-95.47072649002075,-17.575383186340332,total_day_charge|total_day_calls|state|total_intl_minutes|total_night_charge|account_length|total_intl_charge
tabicl,9,APSFailure,mitra,3,192,5.9684343338012695,0.0,1.0,28,3,25,-94.87421810626984,-98.91998022794724,dt_000|ee_003|ee_004|bd_000|az_009|dp_000|ay_001|ee_006|ay_009|cs_009|bt_000|cn_009|ao_000|bk_000|ba_001|be_000|bu_000|an_000|cn_005|dx_000|az_006|ee_007|cn_003|cn_002|cn_006|ba_007|cb_000|bp_000
tabicl,9,in_vehicle_coupon_recommendation,tabpfn,3,23,6.597026824951172,2.96425461769104,0.5506680969554827,4,4,0,-1.187443733215332,1.0691285133361816,occupation|direction_opp|RestaurantLessThan20|income
tabicl,90,Diabetes130US,tabdpt,2,40,15.739456176757812,8.812013626098633,0.44013226841273057,4,4,0,-37.61476278305054,-17.445921897888184,glimepiride|admission_source_id|diag_1|diag_2
tabicl,90,jm1,mitra,1,174,11.543245315551758,3.196807384490967,0.7230581784323655,6,6,0,-159.4105064868927,-104.72318530082703,ev(g)|branchCount|v(g)|iv(g)|loc|l
tabicl,90,credit_card_clients_default,mitra,2,186,6.541948318481445,4.2973527908325195,0.3431081106690788,13,13,0,62.585294246673584,23.16945791244507,PAY_3|MARRIAGE|PAY_AMT3|SEX|PAY_AMT4|LIMIT_BAL|BILL_AMT6|PAY_4|BILL_AMT3|PAY_5|BILL_AMT1|PAY_AMT6|BILL_AMT5
tabicl,96,hazelnut-spread-contaminant-detection,mitra,1,138,3.5762407779693604,2.3866641521453857,0.33263325924588133,10,10,0,-218.65439414978027,-288.38640451431274,s54|s53|s21|s65|s46|s43|s64|s32|s14|s31
tabicl,96,APSFailure,mitra,1,178,2.575385093688965,0.0,1.0,4,4,0,-128.74752283096313,-137.48076558113098,bo_000|dx_000|cy_000|bc_000
tabicl,96,anneal,tabdpt,19,74,3.295879602432251,0.0,1.0,4,4,0,-3.2134056091308594,-3.74525785446167,len|cbond|bl|thick
tabicl_v2,102,Amazon_employee_access,tabpfn,10,17,1.9568092823028564,0.7524005174636841,0.6154962446936949,4,4,0,-2.3246407508850098,-1.3187490403652191,ROLE_ROLLUP_1|RESOURCE|MGR_ID|ROLE_FAMILY_DESC
tabicl_v2,102,heloc,tabdpt,1,131,3.367380380630493,2.147059917449951,0.3623945991370463,5,5,0,-6.0440897941589355,-2.3706555366516113,NumInstallTradesWBalance|NumInqLast6M|MaxDelq2PublicRecLast12M|NumSatisfactoryTrades|PercentTradesWBalance
tabicl_v2,102,MIC,tabdpt,21,8,2.5559966564178467,0.8873594403266907,0.652832315684521,15,15,0,-0.08785724639892578,-0.0584721565246582,FK_STENOK|n_r_ecg_p_08|n_r_ecg_p_09|np_05|SEX|fibr_ter_02|ritm_ecg_p_02|ritm_ecg_p_01|n_p_ecg_p_08|nr_03|n_r_ecg_p_06|endocr_01|NOT_NA_1_n|np_04|GIPER_NA
tabicl_v2,104,Bank_Customer_Churn,tabpfn,3,125,1.538949966430664,0.0,1.0,3,3,0,-10.423094034194946,-6.34765625,tenure|products_number|credit_card
tabicl_v2,104,churn,tabdpt,3,192,4.642702102661133,0.0,1.0,4,4,0,-46.829283237457275,-46.829283237457275,total_eve_charge|total_night_minutes|total_intl_calls|account_length
tabicl_v2,104,credit_card_clients_default,tabdpt,3,161,1.968603491783142,0.0,1.0,5,2,3,7.371485233306885,7.371485233306885,PAY_0|PAY_AMT5|AGE|PAY_AMT3|PAY_AMT6
tabicl_v2,112,taiwanese_bankruptcy_prediction,mitra,3,172,5.488735198974609,1.4893224239349365,0.7286583575368752,6,6,0,5.061626434326172,3.939509391784668,NonIndustry_Income_Expenditure_Revenue|Net_Value_Growth_Rate|Total_Asset_Turnover|Current_Asset_Turnover_Rate|Current_Liabilities_to_Liability|Equity_to_LongTerm_Liability
tabicl_v2,112,Marketing_Campaign,tabpfn,2,117,4.558223724365234,2.763701915740967,0.3936888395872161,5,5,0,3.3472180366516113,1.7267465591430664,MntFishProducts|NumStorePurchases|Year_Birth|MntGoldProds|Income
tabicl_v2,112,coil2000_insurance_policies,tabpfn,3,58,4.174380302429199,0.0,1.0,10,5,5,-7.410764694213867,-7.812738418579102,noCar|numberOfTrailerPolicies|income30To45k|nationalHealthService|skilledLabourers|socialClassA|romanCatholic|householdWithChildren|contributionDeliveryVanPolicies|avgSizeHousehold
tabicl_v2,116,hazelnut-spread-contaminant-detection,mitra,18,90,14.030473709106445,10.564312934875488,0.24704517082564745,7,7,0,-47.5153923034668,-2.6439428329467773,s65|s31|s46|s56|s14|s64|s24
tabicl_v2,116,customer_satisfaction_in_airline,mitra,8,45,6.711697578430176,4.26719331741333,0.3642154957745578,4,4,0,-33.45900774002075,-7.702052593231201,DepartureArrivaltimeconvenient|Cleanliness|Age|FlightDistance
tabicl_v2,116,NATICUSdroid,tabpfn,3,98,5.2017693519592285,1.343798041343689,0.7416652007383695,5,5,0,-124.92579221725464,-82.2305679321289,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS|android.permission.KILL_BACKGROUND_PROCESSES|android.permission.SEND_SMS|com.android.launcher.permission.UNINSTALL_SHORTCUT|android.permission.CLEAR_APP_CACHE
tabicl_v2,130,Fitness_Club,mitra,1,45,2.8757030963897705,0.9082453846931458,0.684165800762471,2,2,0,-29.42708134651184,-102.6078462600708,category|days_before
tabicl_v2,130,anneal,tabpfn,1,7,2.5200114250183105,0.0,1.0,3,3,0,3.2198429107666016,-1.6136765480041504,thick|bt|width
tabicl_v2,130,NATICUSdroid,tabpfn,1,155,3.182243585586548,1.479678750038147,0.5350202741423975,3,3,0,-1.10548734664917,-1.8964409828186035,android.permission.CALL_PHONE|android.permission.READ_SYNC_SETTINGS|android.permission.WRITE_EXTERNAL_STORAGE
tabicl_v2,133,GiveMeSomeCredit,tabpfn,1,144,4.389666557312012,2.1792995929718018,0.5035386937666892,4,4,0,18.281638622283936,18.447518348693848,age|NumberOfTime30-59DaysPastDueNotWorse|RevolvingUtilizationOfUnsecuredLines|NumberOfOpenCreditLinesAndLoans
tabicl_v2,133,MIC,mitra,1,98,4.0204010009765625,3.2991786003112793,0.17939066289409863,10,10,0,7.1784257888793945,1.4587044715881348,R_AB_3_n|NA_R_1_n|MP_TP_POST|n_p_ecg_p_07|TRENT_S_n|endocr_01|LID_KB|AGE|n_r_ecg_p_04|K_BLOOD
tabicl_v2,133,HR_Analytics_Job_Change_of_Data_Scientists,mitra,1,99,3.0466742515563965,1.927217721939087,0.36743558292962697,4,4,0,46.30154371261597,4.362046718597412,experience|city|training_hours|major_discipline
tabicl_v2,134,taiwanese_bankruptcy_prediction,mitra,1,92,5.269723892211914,0.0,1.0,3,2,1,-1.1979937553405762,-1.1979937553405762,Net_Income_to_Stockholders_Equity|NonIndustry_Income_Expenditure_Revenue|Contingent_Liabilities_to_Net_Worth
tabicl_v2,134,maternal_health_risk,tabpfn,10,32,3.834129810333252,0.0,1.0,5,5,0,-9.81992483139038,-51.06240510940552,BodyTemp|BS|SystolicBP|Age|DiastolicBP
tabicl_v2,134,Marketing_Campaign,tabpfn,2,195,4.609364032745361,1.0138897895812988,0.7800369460128276,5,5,0,-2.546370029449463,-3.0944347381591797,NumWebVisitsMonth|NumWebPurchases|AcceptedCmp3|Income|MntFishProducts
tabicl_v2,139,Amazon_employee_access,mitra,2,96,0.9538305401802063,0.0,1.0,1,1,0,-0.5471706390380859,-2.4774670600891113,ROLE_DEPTNAME
tabicl_v2,139,customer_satisfaction_in_airline,tabpfn,2,161,3.1356258392333984,0.0,1.0,7,7,0,-4.631519317626953,0.887751579284668,Gatelocation|Inflightentertainment|DepartureArrivaltimeconvenient|Cleanliness|Foodanddrink|Onlineboarding|Inflightwifiservice
tabicl_v2,139,maternal_health_risk,tabpfn,6,45,1.851948618888855,0.0,1.0,2,2,0,-338.3738398551941,-126.62488222122192,Age|BS
tabicl_v2,140,E-CommereShippingData,mitra,3,17,2.519470691680908,1.7181687355041504,0.31804376959914366,1,1,0,-6.205379962921143,-21.927714347839355,Cost_of_the_Product
tabicl_v2,140,hazelnut-spread-contaminant-detection,tabdpt,6,133,1.9756250381469727,0.0,1.0,4,4,0,-0.08016824722290039,-0.5204081535339355,s46|s45|s12|s36
tabicl_v2,140,splice,tabdpt,7,2,3.258251428604126,0.0,1.0,6,6,0,-3.007650375366211,-5.4912567138671875,position_-28|position_-5|position_-6|position_-16|position_5|position_-15
tabicl_v2,151,MIC,tabdpt,15,64,1.0752705335617065,0.0,1.0,2,2,0,-0.18268823623657227,-0.43779611587524414,ALT_BLOOD|ZSN_A
tabicl_v2,151,customer_satisfaction_in_airline,tabdpt,1,134,0.6748934388160706,0.0,1.0,1,1,0,-0.03653764724731445,-0.07367134094238281,Age
tabicl_v2,151,splice,tabdpt,5,10,1.338726282119751,0.0,1.0,6,6,0,-0.9693503379821777,-0.7558465003967285,position_20|position_-10|position_7|position_-20|position_-3|position_-15
tabicl_v2,153,customer_satisfaction_in_airline,tabdpt,1,155,0.7269846200942993,0.0,1.0,2,2,0,-0.3534555435180664,0.0,Inflightwifiservice|DepartureArrivaltimeconvenient
tabicl_v2,153,heloc,tabdpt,1,122,1.4783542156219482,1.255826473236084,0.15052396782475175,4,4,0,-1.443922519683838,-2.9058456420898438,NetFractionInstallBurden|NumTradesOpeninLast12M|PercentTradesWBalance|MSinceOldestTradeOpen
tabicl_v2,153,Bank_Customer_Churn,mitra,1,118,1.2627118825912476,0.0,1.0,3,3,0,3.917396068572998,12.087345123291016,credit_score|credit_card|age
tabicl_v2,157,customer_satisfaction_in_airline,tabdpt,1,160,1.2764497995376587,0.0,1.0,5,5,0,0.017821788787841797,0.02658367156982422,Age|DepartureArrivaltimeconvenient|Onlinesupport|Class|Legroomservice
tabicl_v2,159,churn,mitra,7,12,5.205116271972656,0.0,1.0,5,2,3,-16.019821166992188,-16.019821166992188,international_plan|total_intl_minutes|total_eve_calls|state|total_night_minutes
tabicl_v2,159,GiveMeSomeCredit,mitra,4,140,3.921755313873291,0.0,1.0,5,5,0,-59.9103569984436,-47.92308807373047,age|MonthlyIncome|NumberOfTime30-59DaysPastDueNotWorse|DebtRatio|NumberOfOpenCreditLinesAndLoans
tabicl_v2,159,heloc,tabdpt,1,120,1.2592796087265015,0.0,1.0,3,1,2,-3.727853298187256,-3.727853298187256,NumInqLast6Mexcl7days|MSinceOldestTradeOpen|NumSatisfactoryTrades
tabicl_v2,164,anneal,tabdpt,16,55,0.767248272895813,0.0,1.0,1,1,0,0.5081892013549805,-0.07480382919311523,width
tabicl_v2,164,jm1,tabpfn,1,146,0.6897821426391602,0.0,1.0,1,1,0,0.7849931716918945,-0.28711557388305664,locCodeAndComment
tabicl_v2,164,maternal_health_risk,tabpfn,4,94,2.1804685592651367,0.0,1.0,2,2,0,264.1085386276245,264.3650770187378,BodyTemp|BS
tabicl_v2,167,credit_card_clients_default,tabpfn,4,19,4.100699424743652,0.0,1.0,5,1,4,14.505863189697266,14.563262462615967,PAY_4|PAY_AMT3|BILL_AMT6|AGE|PAY_AMT5
tabicl_v2,167,Marketing_Campaign,tabdpt,2,72,1.3749972581863403,0.0,1.0,5,1,4,-2.913832664489746,-2.913832664489746,MntMeatProducts|MntFruits|MntGoldProds|MntSweetProducts|Income
tabicl_v2,167,customer_satisfaction_in_airline,tabdpt,2,79,0.9155070781707764,0.0,1.0,3,3,0,-1.6734600067138672,-1.7981529235839844,FlightDistance|Inflightentertainment|Class
tabicl_v2,170,Bank_Customer_Churn,mitra,1,109,0.7457916140556335,0.0,1.0,2,2,0,-3.2770633697509766,-2.342402935028076,credit_card|balance
tabicl_v2,170,churn,tabdpt,1,145,0.5427911877632141,0.0,1.0,2,2,0,-0.29987096786499023,-0.6041526794433594,total_night_minutes|number_vmail_messages
tabicl_v2,170,Diabetes130US,tabpfn,2,190,1.2250887155532837,0.0,1.0,3,3,0,-1.7786026000976562,-2.6505589485168457,glipizide|gender|num_medications
tabicl_v2,173,Amazon_employee_access,tabpfn,5,162,1.1118837594985962,0.0,1.0,2,2,0,-0.28437376022338867,-0.6853938102722168,RESOURCE|ROLE_ROLLUP_2
tabicl_v2,173,maternal_health_risk,mitra,2,22,5.728376388549805,0.0,1.0,4,1,3,63.279569149017334,57.50167369842529,BS|DiastolicBP|HeartRate|BodyTemp
tabicl_v2,173,splice,tabdpt,15,86,3.270197629928589,1.906480312347412,0.41701373186150714,15,15,0,-0.4953742027282715,-0.06783008575439453,position_13|position_-6|position_-8|position_6|position_-14|position_28|position_-23|position_14|position_12|position_25|position_-28|position_21|position_-13|position_11|position_22
tabicl_v2,176,MIC,tabdpt,25,110,1.9598467350006104,0.0,1.0,7,3,4,4.231750965118408,4.21983003616333,GIPER_NA|AGE|LID_S_n|ritm_ecg_p_02|INF_ANAM|L_BLOOD|AST_BLOOD
tabicl_v2,176,Marketing_Campaign,tabdpt,3,155,2.000345230102539,0.0,1.0,7,1,6,-8.423328399658203,-8.423328399658203,NumDealsPurchases|Income|MntFishProducts|Marital_Status|Education|MntFruits|Recency
tabicl_v2,176,E-CommereShippingData,mitra,1,54,1.256394386291504,0.9605399966239929,0.23547891720591305,1,1,0,27.034223079681396,-1.39540433883667,Cost_of_the_Product
tabicl_v2,177,Bank_Customer_Churn,mitra,4,69,4.8491902351379395,1.9380831718444824,0.6003284924149089,4,4,0,5.904257297515869,3.5814642906188965,age|tenure|estimated_salary|credit_score
tabicl_v2,177,jm1,tabpfn,3,152,2.6351351737976074,1.7392257452011108,0.3399861371458082,10,10,0,-0.48828125,-0.48828125,lOBlank|iv(g)|v(g)|uniq_Op|n|b|lOCode|d|i|total_Op
tabicl_v2,177,anneal,tabdpt,23,36,1.7730494737625122,0.0,1.0,3,3,0,0.010609626770019531,-0.07206201553344727,len|surface-quality|width
tabicl_v2,1813,credit-g,tabpfn,1,80,2.3557214736938477,0.0,1.0,7,7,0,-2.134382724761963,-99.99513626098633,credit_amount|other_debtors|age_years|residence_since|people_liable|duration_months|existing_credits_count
tabicl_v2,1813,customer_satisfaction_in_airline,tabpfn,1,54,2.394228458404541,1.1687114238739014,0.5118630305427478,3,3,0,-1.736462116241455,-5.881071090698242,Cleanliness|Onboardservice|CustomerType
tabicl_v2,1813,splice,tabdpt,2,21,1.7574565410614014,0.0,1.0,8,8,0,-1.0301470756530762,-1.0849237442016602,position_-19|position_-21|position_-16|position_-15|position_-14|position_-26|position_-11|position_-13
tabicl_v2,189,Fitness_Club,mitra,1,45,1.6204679012298584,0.8306682109832764,0.4873899011804933,4,4,0,28.008222579956055,-23.145467042922974,day_of_week|days_before|time|weight
tabicl_v2,189,maternal_health_risk,tabpfn,2,46,2.103928565979004,0.0,1.0,3,3,0,-23.43893051147461,-215.93230962753296,BodyTemp|SystolicBP|BS
tabicl_v2,189,splice,tabdpt,2,39,0.6602941751480103,0.0,1.0,2,2,0,-5.010068416595459,-4.224956035614014,position_-14|position_-11
tabicl_v2,190,Bank_Customer_Churn,mitra,3,141,1.0417859554290771,0.0,1.0,2,2,0,-0.003248453140258789,1.7526745796203613,balance|age
tabicl_v2,190,anneal,tabdpt,29,81,1.4865293502807617,0.0,1.0,2,2,0,-0.33658742904663086,-0.2428293228149414,bw_me|width
tabicl_v2,190,MIC,tabdpt,21,109,1.780128836631775,0.7388635277748108,0.5849381726926954,7,7,0,2.0698904991149902,2.041339874267578,S_AD_ORIT|ritm_ecg_p_01|zab_leg_01|n_p_ecg_p_09|L_BLOOD|AGE|K_BLOOD
tabicl_v2,193,hazelnut-spread-contaminant-detection,tabdpt,9,159,0.9826912879943848,0.0,1.0,6,1,5,2.4140477180480957,2.4140477180480957,s51|s23|s26|s52|s43|s64
tabicl_v2,193,Marketing_Campaign,tabdpt,2,139,1.8987237215042114,0.0,1.0,7,1,6,-16.824662685394287,-16.824662685394287,MntFishProducts|NumWebVisitsMonth|Income|MntGoldProds|Recency|Year_Birth|MntWines
tabicl_v2,193,Amazon_employee_access,mitra,1,101,1.3189637660980225,0.0,1.0,1,1,0,-0.19890069961547852,-4.122138023376465,ROLE_TITLE
tabicl_v2,196,customer_satisfaction_in_airline,tabpfn,5,193,3.4168643951416016,2.4385626316070557,0.2863156538859375,3,3,0,-63.34051489830017,-19.742608070373535,CustomerType|Onlinesupport|FlightDistance
tabicl_v2,196,online_shoppers_intention,tabdpt,2,180,5.492003440856934,3.960822105407715,0.2788019621506836,5,5,0,134.99712944030762,38.75613212585449,VisitorType|Informational_Duration|SpecialDay|BounceRates|ExitRates
tabicl_v2,196,GiveMeSomeCredit,tabpfn,1,196,6.48265266418457,5.22747802734375,0.19362052879609343,3,3,0,-43.25036704540253,-9.079024195671082,MonthlyIncome|NumberOfOpenCreditLinesAndLoans|RevolvingUtilizationOfUnsecuredLines
tabicl_v2,198,coil2000_insurance_policies,tabpfn,1,162,4.709474086761475,1.8100576400756836,0.6156560994434962,8,8,0,2.2816285490989685,1.0314732789993286,incomeLessThan30k|contributionSocialSecurityInsurancePolicies|numberOfThirdPartyInsuranceAgriculture|contributionDeliveryVanPolicies|otherReligion|romanCatholic|highLevelEducation|numberOfBicyclePolicies
tabicl_v2,198,GiveMeSomeCredit,tabpfn,2,144,4.335861682891846,0.0,1.0,4,4,0,-5.964517593383789,-24.203777313232422,NumberRealEstateLoansOrLines|NumberOfTime30-59DaysPastDueNotWorse|DebtRatio|NumberOfOpenCreditLinesAndLoans
tabicl_v2,198,churn,mitra,1,49,7.070483684539795,0.9348861575126648,0.8677762089237443,4,4,0,-13.207197189331055,-16.306519508361816,number_customer_service_calls|area_code|total_intl_minutes|total_night_charge
tabicl_v2,199,heloc,mitra,1,126,5.4298295974731445,3.2652499675750732,0.39864595951692333,6,6,0,-8.579909801483154,-1.556098461151123,NetFractionInstallBurden|AverageMInFile|MSinceMostRecentInqexcl7days|NetFractionRevolvingBurden|PercentTradesWBalance|NumTotalTrades
tabicl_v2,199,NATICUSdroid,tabpfn,1,155,5.4249773025512695,0.0,1.0,4,4,0,-0.9270310401916504,-0.93841552734375,android.permission.VIBRATE|android.permission.DISABLE_KEYGUARD|android.permission.WRITE_CONTACTS|android.permission.WRITE_EXTERNAL_STORAGE
tabicl_v2,199,splice,tabdpt,3,158,4.289178371429443,2.1285505294799805,0.5037393306703157,11,11,0,-0.23752450942993164,-0.2707242965698242,position_-25|position_10|position_-4|position_-11|position_-10|position_-20|position_-13|position_-12|position_-22|position_19|position_23
tabicl_v2,200,Bank_Customer_Churn,mitra,2,70,1.4708670377731323,0.0,1.0,3,3,0,-1.4545917510986328,-0.8762478828430176,estimated_salary|country|credit_score
tabicl_v2,200,customer_satisfaction_in_airline,tabdpt,1,88,0.5691726207733154,0.0,1.0,4,1,3,3.4342408180236816,5.081355571746826,Onlinesupport|Class|ArrivalDelayinMinutes|DepartureDelayinMinutes
tabicl_v2,200,churn,tabdpt,1,124,1.089892029762268,0.0,1.0,2,2,0,-4.195272922515869,-8.14145803451538,account_length|total_intl_calls
tabicl_v2,2047,hazelnut-spread-contaminant-detection,tabdpt,3,69,1.1539604663848877,0.0,1.0,7,1,6,-3.5615116357803345,-3.5615116357803345,s53|s34|s65|s25|s64|s45|s62
tabicl_v2,205,Amazon_employee_access,mitra,1,54,1.4882736206054688,0.0,1.0,2,2,0,-2.6466846466064453,-3.934025764465332,ROLE_FAMILY|ROLE_ROLLUP_1
tabicl_v2,205,APSFailure,mitra,1,53,2.0657060146331787,1.088921308517456,0.47285756017376795,16,16,0,-0.3432035446166992,-0.16450881958007812,ba_009|dh_000|br_000|ar_000|ak_000|df_000|dy_000|bs_000|ag_008|ba_007|dv_000|dt_000|cn_008|ax_000|cn_007|cn_009
tabicl_v2,205,Diabetes130US,tabpfn,1,99,2.7456436157226562,0.9106901288032532,0.668314517008589,3,3,0,-0.4883408546447754,-0.32013654708862305,num_procedures|time_in_hospital|num_lab_procedures
tabicl_v2,212,coil2000_insurance_policies,tabdpt,1,6,2.0796406269073486,1.1153055429458618,0.46370275300668545,8,8,0,2.5669336318969727,0.9987950325012207,oneCar|socialClassD|socialClassA|socialClassB2|socialClassC|unskilledLabourers|lowerLevelEducation|married
tabicl_v2,212,bank-marketing,mitra,2,73,8.30713176727295,0.8545197248458862,0.8971342036233998,3,3,0,-13.101756572723389,-12.654900550842285,balance|marital|job
tabicl_v2,212,Is-this-a-good-customer,tabdpt,1,114,3.985299825668335,3.1704602241516113,0.20446130458454903,1,1,0,-29.139399528503418,-3.898322582244873,credit_amount
tabicl_v2,216,GiveMeSomeCredit,tabdpt,2,162,2.0352015495300293,0.0,1.0,1,1,0,-23.36329221725464,-23.36329221725464,RevolvingUtilizationOfUnsecuredLines
tabicl_v2,216,Bank_Customer_Churn,mitra,1,167,1.5857181549072266,0.0,1.0,3,3,0,36.07626259326935,42.31153428554535,balance|gender|credit_card
tabicl_v2,216,Diabetes130US,tabpfn,1,143,2.3177084922790527,0.6595853567123413,0.7154148768451218,4,4,0,1.46484375,1.0861754417419434,admission_source_id|A1Cresult|diag_2|diag_1
tabicl_v2,219,MIC,tabdpt,17,145,1.025146245956421,0.0,1.0,3,3,0,-0.010728836059570312,-0.3267526626586914,INF_ANAM|endocr_01|nr_02
tabicl_v2,219,anneal,tabdpt,16,81,2.322594165802002,0.0,1.0,4,4,0,0.15652179718017578,-0.2740621566772461,bw_me|packing|width|thick
tabicl_v2,219,Bank_Customer_Churn,tabdpt,1,105,2.004242420196533,0.0,1.0,4,1,3,-23.193299770355225,-23.193299770355225,age|balance|credit_score|estimated_salary
tabicl_v2,221,Marketing_Campaign,tabpfn,2,173,8.4908447265625,2.867530345916748,0.6622797332583349,6,6,0,-3.451406955718994,-2.376675605773926,Kidhome|Recency|MntFruits|MntWines|MntFishProducts|NumWebVisitsMonth
tabicl_v2,221,splice,mitra,2,11,13.915786743164062,13.759352684020996,0.011241481493664917,4,4,0,-0.4354119300842285,-0.0030994415283203125,position_-30|position_-16|position_29|position_-28
tabicl_v2,221,customer_satisfaction_in_airline,mitra,6,1,6.8201518058776855,0.8392362594604492,0.8769475690061348,4,4,0,-0.8665323257446289,-0.6964206695556641,ArrivalDelayinMinutes|Age|FlightDistance|DepartureDelayinMinutes
tabicl_v2,222,GiveMeSomeCredit,tabpfn,4,113,11.3985595703125,1.9175975322723389,0.8317684335074483,4,4,0,-79.89615201950073,-88.35732936859131,MonthlyIncome|NumberOfTimes90DaysLate|NumberOfTime60-89DaysPastDueNotWorse|age
tabicl_v2,222,splice,mitra,12,112,9.844237327575684,7.094359397888184,0.2793388495403844,6,6,0,-3.790557384490967,-0.9304285049438477,position_30|position_-6|position_-10|position_-15|position_27|position_14
tabicl_v2,222,anneal,mitra,2,54,14.822266578674316,13.654374122619629,0.07879310831819773,2,2,0,0.11545419692993164,-0.0045299530029296875,width|len
tabicl_v2,225,Amazon_employee_access,tabdpt,1,166,1.7258062362670898,0.0,1.0,6,2,4,-4.440188407897949,-4.440188407897949,ROLE_ROLLUP_1|ROLE_ROLLUP_2|ROLE_DEPTNAME|ROLE_FAMILY_DESC|MGR_ID|ROLE_TITLE
tabicl_v2,225,Diabetes130US,tabpfn,1,74,1.1121152639389038,0.0,1.0,2,2,0,0.2295374870300293,0.43082237243652344,num_procedures|discharge_disposition_id
tabicl_v2,225,hazelnut-spread-contaminant-detection,tabdpt,1,184,1.628409743309021,1.1316144466400146,0.30508003204371037,6,6,0,-5.068004131317139,-2.402186393737793,s26|s24|s16|s61|s54|s45
